21,"{""link"": {""en"": ""https://www.youtube.com/user/HUMANthemovie2015"", ""ru"": ""https://www.youtube.com/watch?v=KYI_-heyM40""}, ""title"": {""en"": ""HUMAN"", ""ru"": ""Человек""}, ""image_id"": {""en"": ""/uploads/information_video/human.png"", ""ru"": ""/uploads/information_video/human.png""}, ""description"": {""en"": ""<p>What makes us people?</p>"", ""ru"": ""<p>Что делает нас людьми?</p>""}, ""about_author"": {""en"": ""<p>Four-episode documentary movie by Yann Arthus-Bertrand</p>"", ""ru"": ""<p>Четырехсерийный документальный фильм Яна Артюса-Бертрана</p>""}, ""duration_time"": {""en"": ""1:23:19"", ""ru"": ""1:23:19""}}",1,2,21,2018-12-17 19:17:12,2018-12-17 19:17:12
22,"{""link"": {""en"": ""https://www.youtube.com/watch?v=l-fF4i6Eykc"", ""ru"": ""http://kinokrad.co/284119-odinnadcatyy-chas.html""}, ""title"": {""en"": ""THE 11TH HOUR"", ""ru"": ""ОДИННАДЦАТЫЙ ЧАС""}, ""image_id"": {""en"": ""/uploads/information_video/the-11th-hour.png"", ""ru"": ""/uploads/information_video/the-11th-hour.png""}, ""description"": {""en"": ""<p>The film explores the issues around global warming: the dangers that it brings, and ways to reduce its impact on the environment</p>"", ""ru"": ""<p>Фильм рассматривает вопросы глобального потепления: опасности, которые оно несёт, и способы уменьшения его влияния на окружающую среду</p>""}, ""about_author"": {""en"": ""<p>Leonardo DiCaprio talks about the situation in 2007 and the development and improvement measures being implemented like garbage collection, utilization, and biodiversity support</p>"", ""ru"": ""<p>Леонардо Ди Каприо рассказывает о положении дел в 2007 году, разработке и совершенствовании таких мер, как сбор и утилизация мусора и поддержка биоразнообразия</p>""}, ""duration_time"": {""en"": ""1:28:47"", ""ru"": ""1:28:47""}}",1,2,22,2018-12-17 19:21:28,2018-12-17 19:21:28
23,"{""link"": {""en"": ""https://www.youtube.com/watch?v=9KiPqLjmyHU"", ""ru"": ""https://www.youtube.com/watch?v=ChVhY4Hjm3s""}, ""title"": {""en"": ""SPOTLIGHT"", ""ru"": ""В центре внимания""}, ""image_id"": {""en"": ""/uploads/information_video/spotlight.png"", ""ru"": ""/uploads/information_video/spotlight.png""}, ""description"": {""en"": ""<p>What is the impact of rules (celibacy in religious dogmas) that are going against the laws of nature</p>"", ""ru"": ""<p>К чему приводит навязывание правил (обет безбрачия в религиозных догматах), идущих в разрез с естественными законами природы</p>""}, ""about_author"": {""en"": ""<p>Feature film by Tom McCarthy based on actual events</p>"", ""ru"": ""<p>Художественный фильм Тома Маккарти, основанный на реальных событиях</p>""}, ""duration_time"": {""en"": ""2:08:00"", ""ru"": ""2:08:00""}}",1,2,23,2018-12-17 19:26:15,2018-12-17 19:26:15
24,"{""link"": {""en"": ""https://www.youtube.com/watch?v=x-CrNlilZho"", ""ru"": ""https://www.youtube.com/watch?v=6piH06QSmtw""}, ""title"": {""en"": ""ENDGAME: BLUEPRINT FOR GLOBAL ENSLAVEMENT"", ""ru"": ""Эндшпиль: Проект глобального порабощения""}, ""image_id"": {""en"": ""/uploads/information_video/endgame-blueprint-for-global-enslavement.png"", ""ru"": ""/uploads/information_video/endgame-blueprint-for-global-enslavement.png""}, ""description"": {""en"": null, ""ru"": null}, ""about_author"": {""en"": ""<p>Alex Jones&rsquo; documentary about non-governmental organization &laquo;Bilderberg&raquo;</p>"", ""ru"": ""<p>Документальный фильм Алекса Джоунса о неправительственной организации &laquo;Билдерберг&raquo;</p>""}, ""duration_time"": {""en"": ""2:19:29"", ""ru"": ""2:19:29""}}",1,2,24,2018-12-17 19:31:41,2018-12-17 19:31:41
25,"{""link"": {""en"": ""https://www.youtube.com/watch?v=yVheuRWVqYI"", ""ru"": ""https://www.youtube.com/watch?v=4sHJ-Dnjsd0""}, ""title"": {""en"": ""INSIDE JOB"", ""ru"": ""Инсайдеры""}, ""image_id"": {""en"": ""/uploads/information_video/inside-job.png"", ""ru"": ""/uploads/information_video/inside-job.png""}, ""description"": {""en"": ""<p>This film shows how meaningless zeros in computers and the actions of greedy people lead humanity to hardship and suffering</p>"", ""ru"": ""<p>Фильм показывает, как ничего не значащие нули в компьютере и кучка алчных людей приводят к лишениям и страданиям всё человечество</p>""}, ""about_author"": {""en"": ""<p>Charles Ferguson&rsquo;s documentary</p>"", ""ru"": ""<p>Документальный фильм Чарльза Фергюсона</p>""}, ""duration_time"": {""en"": ""1:45:00"", ""ru"": ""1:45:00""}}",1,2,25,2018-12-17 19:36:00,2018-12-17 19:36:27
26,"{""link"": {""en"": ""https://www.youtube.com/watch?v=enx54BtF0wE"", ""ru"": ""https://www.youtube.com/watch?v=ryF6GPf-RrI""}, ""title"": {""en"": ""THE BIGGEST SECRET THE BIGGEST SECRET"", ""ru"": ""Самый Большой Секрет""}, ""image_id"": {""en"": ""/uploads/information_video/the-biggest-secret.png"", ""ru"": ""/uploads/information_video/the-biggest-secret.png""}, ""description"": {""en"": ""<p>Who we are? Where we are? What are we doing here? Who runs the world, how and why?&nbsp;</p>"", ""ru"": ""<p>Кто мы? Где мы? Что мы делаем здесь? Кто в действительности контролирует этот мир, как и почему?</p>""}, ""about_author"": {""en"": ""<p>David Icke speech</p>"", ""ru"": ""<p>Выступление Дэвида Айка</p>""}, ""duration_time"": {""en"": ""6:19:43"", ""ru"": ""6:18:12""}}",1,2,26,2018-12-17 19:41:01,2018-12-17 19:41:01
27,"{""link"": {""en"": ""https://www.youtube.com/watch?v=Yb5ivvcTvRQ"", ""ru"": ""https://www.youtube.com/watch?v=2hL9bzs7yZw""}, ""title"": {""en"": ""THE CHOICE IS OURS"", ""ru"": ""ВЫБОР ЗА НАМИ""}, ""image_id"": {""en"": ""/uploads/information_video/the-choice-is-ours.png"", ""ru"": ""/uploads/information_video/the-choice-is-ours.png""}, ""description"": {""en"": ""<p>This movie uncovers the reasons of our actions for the purpose of destroying the myth of &quot;human nature&quot; and showing how environment forms human behavior</p>"", ""ru"": ""<p>Фильм исследует причины нашего образа действий, с целью развеять миф о &laquo;человеческой природе&raquo; и показать, как среда обитания формирует поведение человека</p>""}, ""about_author"": {""en"": ""<p>Documentary created by Jacque Fresco and Roxanne Meadows the founders of &laquo;Venus&raquo; project Jacque Fresco</p>"", ""ru"": ""<p>Документальный фильм основателей проекта &laquo;VENUS&raquo;: Жака Фреско и Роксаны Медоуз</p>""}, ""duration_time"": {""en"": ""1:37:19"", ""ru"": ""1:37:19""}}",1,2,27,2018-12-17 20:33:25,2018-12-17 20:33:47
28,"{""link"": {""en"": ""http://zeitgeistmovie.com/"", ""ru"": ""https://www.youtube.com/watch?v=t1fpkox11As""}, ""title"": {""en"": ""ZEITGEIST: MOVING FORWARD"", ""ru"": ""ДУХ ВРЕМЕНИ: СЛЕДУЮЩИЙ ШАГ""}, ""image_id"": {""en"": ""/uploads/information_video/duh-vremeni-sleduyushchiy-shag.png"", ""ru"": ""/uploads/information_video/duh-vremeni-sleduyushchiy-shag.png""}, ""description"": {""en"": null, ""ru"": null}, ""about_author"": {""en"": ""<p>Peter Joseph documentary</p>"", ""ru"": ""<p>Документальный фильм Питера Джозефа</p>""}, ""duration_time"": {""en"": ""2:41:37"", ""ru"": ""2:41:22""}}",1,2,28,2018-12-17 20:39:17,2018-12-17 20:39:42
29,"{""link"": {""en"": ""https://www.youtube.com/watch?v=_-lIw9MRZvU"", ""ru"": ""https://www.youtube.com/watch?v=SRpEsdIjQvE""}, ""title"": {""en"": ""MEDIASTAN"", ""ru"": ""МЕДИАСТАН""}, ""image_id"": {""en"": ""/uploads/information_video/mediastan.png"", ""ru"": ""/uploads/information_video/mediastan.png""}, ""description"": {""en"": ""<p>This film shows who determines what we are allowed to know</p>"", ""ru"": ""<p>Фильм показывает, кто и как определяет, что положено нам знать</p>""}, ""about_author"": {""en"": ""<p>Created by the activists of &quot;WikiLeaks&quot; documentary</p>"", ""ru"": ""<p>Документальный фильм создан активистами WikiLeaks</p>""}, ""duration_time"": {""en"": ""1:22:11"", ""ru"": ""1:22:11""}}",1,2,29,2018-12-17 20:44:00,2018-12-17 20:44:00
30,"{""link"": {""en"": ""https://www.youtube.com/watch?v=eAaQNACwaLw"", ""ru"": ""https://www.youtube.com/watch?v=A2Umh5D-FNg""}, ""title"": {""en"": ""THE OBAMA DECEPTION: THE MASK COMES OFF"", ""ru"": ""ОБМАН ОБАМЫ""}, ""image_id"": {""en"": ""/uploads/information_video/obman-obamy.png"", ""ru"": ""/uploads/information_video/obman-obamy.png""}, ""description"": {""en"": ""<p>Movie shows the dependence on the financial world, authority&rsquo;s irresponsibility and helplessness, and inability to keep its promises&nbsp;</p>"", ""ru"": ""<p>Фильм о зависимости от финансового мира, безответственности и беспомощности власти, нереальности сдерживать свои обещания</p>""}, ""about_author"": {""en"": ""<p>Alex Jones documentary</p>"", ""ru"": ""<p>Документальный фильм Алекса Джоунса</p>""}, ""duration_time"": {""en"": ""1:53:39"", ""ru"": ""2:17:09""}}",1,2,30,2018-12-17 20:49:12,2018-12-17 20:49:12
31,"{""link"": {""en"": ""https://www.youtube.com/embed/Jy8Wu1_BBIU?start=160&end=420"", ""ru"": ""https://www.youtube.com/embed/_3lyNK5GwPs?start=131&end=382""}, ""title"": {""en"": ""CRYPTOGRAPHIC HASH FUNCTION"", ""ru"": ""ХЕШ-СУММА""}, ""image_id"": {""en"": ""/uploads/information_video/hash-function.png"", ""ru"": ""/uploads/information_video/hash-function.png""}, ""description"": {""en"": null, ""ru"": ""<p>Что такое хеш-сумма? Для чего она нужна? Как её получить?</p>""}, ""about_author"": {""en"": null, ""ru"": null}, ""duration_time"": {""en"": ""4:33"", ""ru"": ""4:18""}}",2,,1,2018-12-17 23:25:28,2018-12-17 23:35:44
32,"{""link"": {""en"": ""https://www.youtube.com/embed/Jy8Wu1_BBIU?start=420&end=563"", ""ru"": ""https://www.youtube.com/embed/_3lyNK5GwPs?start=382&end=510""}, ""title"": {""en"": ""WHAT IS P2P?"", ""ru"": ""ПРОТОКОЛ ПЕРЕДАЧИ ДАННЫХ PEER-TO-PEER""}, ""image_id"": {""en"": ""/uploads/information_video/p2p.png"", ""ru"": ""/uploads/information_video/p2p.png""}, ""description"": {""en"": null, ""ru"": null}, ""about_author"": {""en"": null, ""ru"": null}, ""duration_time"": {""en"": ""2:38"", ""ru"": ""2:08""}}",2,,2,2018-12-17 23:34:54,2018-12-17 23:34:54
33,"{""link"": {""en"": ""https://www.youtube.com/embed/Jy8Wu1_BBIU?start=790&end=1000"", ""ru"": ""https://www.youtube.com/embed/_3lyNK5GwPs?start=753&end=953""}, ""title"": {""en"": ""BLOCKCHAIN TECHNOLOGY"", ""ru"": ""BLOCKCHAIN (БЛОКЧЕЙН)""}, ""image_id"": {""en"": ""/uploads/information_video/blockchain.png"", ""ru"": ""/uploads/information_video/blockchain.png""}, ""description"": {""en"": null, ""ru"": null}, ""about_author"": {""en"": null, ""ru"": null}, ""duration_time"": {""en"": ""3:30"", ""ru"": ""3:20""}}",2,,3,2018-12-17 23:41:31,2018-12-17 23:41:31
34,"{""link"": {""en"": ""https://www.youtube.com/embed/Jy8Wu1_BBIU?start=563&end=659"", ""ru"": ""https://www.youtube.com/embed/_3lyNK5GwPs?start=510&end=617""}, ""title"": {""en"": ""WHAT IS OPEN SOURCE"", ""ru"": ""Что такое OPEN SOURCE""}, ""image_id"": {""en"": ""/uploads/information_video/open-source.png"", ""ru"": ""/uploads/information_video/open-source.png""}, ""description"": {""en"": null, ""ru"": null}, ""about_author"": {""en"": null, ""ru"": null}, ""duration_time"": {""en"": ""1:36"", ""ru"": ""1:47""}}",2,,4,2018-12-17 23:47:45,2018-12-17 23:47:45
35,"{""link"": {""en"": ""https://www.youtube.com/embed/Jy8Wu1_BBIU?start=2079&end=2584"", ""ru"": ""https://www.youtube.com/embed/_3lyNK5GwPs?start=2096&end=2670""}, ""title"": {""en"": ""BIOMETRICS IDENTIFICATION"", ""ru"": ""БИОМЕТРИЯ""}, ""image_id"": {""en"": ""/uploads/information_video/biometrics.png"", ""ru"": ""/uploads/information_video/biometrics.png""}, ""description"": {""en"": null, ""ru"": null}, ""about_author"": {""en"": null, ""ru"": null}, ""duration_time"": {""en"": ""8:25"", ""ru"": ""9:34""}}",2,,5,2018-12-17 23:54:46,2018-12-17 23:54:46
36,"{""link"": {""en"": ""https://www.youtube.com/embed/Jy8Wu1_BBIU?start=1756&end=2057"", ""ru"": ""https://www.youtube.com/embed/_3lyNK5GwPs?start=1774&end=2075""}, ""title"": {""en"": ""SIMPLE INTRODUCTION TO SMART CONTRACTS ON A BLOCKCHAIN"", ""ru"": ""SMART-CONTRACT (УМНЫЙ КОНТРАКТ)""}, ""image_id"": {""en"": ""/uploads/information_video/smart-contracts.png"", ""ru"": ""/uploads/information_video/smart-contracts.png""}, ""description"": {""en"": null, ""ru"": null}, ""about_author"": {""en"": null, ""ru"": null}, ""duration_time"": {""en"": ""5:01"", ""ru"": ""5:01""}}",2,,6,2018-12-17 23:59:23,2018-12-17 23:59:23
37,"{""link"": {""en"": ""https://www.youtube.com/watch?v=Lx9zgZCMqXE"", ""ru"": ""https://www.youtube.com/watch?v=RuZ80TPUF_A""}, ""title"": {""en"": ""HOW BITCOIN WORKS UNDER THE HOOD"", ""ru"": ""КАК РАБОТАЕТ BITCOIN""}, ""image_id"": {""en"": ""/uploads/information_video/bitcoin.png"", ""ru"": ""/uploads/information_video/bitcoin.png""}, ""description"": {""en"": null, ""ru"": null}, ""about_author"": {""en"": null, ""ru"": null}, ""duration_time"": {""en"": ""22:24"", ""ru"": ""22:11""}}",2,,7,2018-12-18 00:04:57,2018-12-18 00:05:27
38,"{""link"": {""en"": ""https://www.youtube.com/watch?v=F9oOMw7KqIk"", ""ru"": ""https://www.youtube.com/watch?v=b078MJIWiPA""}, ""title"": {""en"": ""ENEBRA.ORG"", ""ru"": ""ENEBRA.ORG""}, ""image_id"": {""en"": ""/uploads/information_video/enebra-org.png"", ""ru"": ""/uploads/information_video/enebra-org.png""}, ""description"": {""en"": null, ""ru"": ""<p>Инструкция по пользованию веб ресурсом ЭНЕБРА</p>""}, ""about_author"": {""en"": null, ""ru"": null}, ""duration_time"": {""en"": ""2:01:03"", ""ru"": ""2:03:09""}}",3,,2,2018-12-18 00:20:51,2018-12-22 18:13:56
39,"{""link"": {""en"": ""https://www.youtube.com/watch?v=-wnzZrSvsYA"", ""ru"": ""https://www.youtube.com/watch?v=f6pLrrlhfHc""}, ""title"": {""en"": ""ENEBRA PROJECT PRESENTATION"", ""ru"": ""ПРЕЗЕНТАЦИЯ ПРОЕКТА ЭНЕБРА""}, ""image_id"": {""en"": ""/uploads/information_video/enebra-project-presentation.png"", ""ru"": ""/uploads/information_video/enebra-project-presentation.png""}, ""description"": {""en"": null, ""ru"": null}, ""about_author"": {""en"": null, ""ru"": null}, ""duration_time"": {""en"": ""2:31:25"", ""ru"": ""2:33:25""}}",3,,1,2018-12-18 00:25:32,2018-12-22 18:13:29
40,"{""link"": {""en"": ""https://www.youtube.com/watch?v=9k6Di1TVhbE&list=PLfZ4h9S6OswiltFEBJhh8lHz5N5uc53XL"", ""ru"": ""https://www.youtube.com/watch?v=ovcJfixhlRM&list=PLfZ4h9S6Oswi0R_0ApIvQ0bN5x-DFEMr5""}, ""title"": {""en"": ""ENEBRA DOCUMENTARY"", ""ru"": ""ДОКУМЕНТАЛЬНЫЙ ФИЛЬМ «ЭНЕБРА»""}, ""image_id"": {""en"": ""/uploads/information_video/enebra-documentary.png"", ""ru"": ""/uploads/information_video/enebra-documentary.png""}, ""description"": {""en"": null, ""ru"": null}, ""about_author"": {""en"": null, ""ru"": null}, ""duration_time"": {""en"": ""5:37:31"", ""ru"": ""5:37:31""}}",3,,3,2018-12-18 00:33:55,2018-12-18 00:33:55
41,"{""link"": {""en"": ""https://www.youtube.com/watch?v=I1IXWnS6vwk"", ""ru"": ""https://www.youtube.com/watch?v=258cx_PsrRA""}, ""title"": {""en"": ""FUTURE BY DESIGN"", ""ru"": ""СПРОЕКТИРОВАННОЕ БУДУЩЕЕ""}, ""image_id"": {""en"": ""/uploads/information_video/future-by-design.png"", ""ru"": ""/uploads/information_video/future-by-design.png""}, ""description"": {""en"": ""<p>Movie tells a story of a fundamentally new quality of life and a far-reaching vision of Jacque Fresco.</p>"", ""ru"": ""<p>Фильм повествует о принципиально новом качестве жизни и далеко идущем видении Жака Фреско.</p>""}, ""about_author"": {""en"": ""<p>Jacque Fresco is a man known as Leonardo da Vinci of our time.</p>"", ""ru"": ""<p>Жак Фреско - человек, на которого многие смотрят как на Леонардо да Винчи нашего времени</p>""}, ""duration_time"": {""en"": ""1:29:22"", ""ru"": ""1:29:36""}}",4,,1,2018-12-18 00:39:21,2018-12-18 00:39:21
42,"{""link"": {""en"": ""https://www.youtube.com/watch?v=rqv0Y1t1bNw"", ""ru"": ""https://www.youtube.com/watch?v=mXuVobtHm8A""}, ""title"": {""en"": ""OUR TECHNICAL REALITY"", ""ru"": ""НАША ТЕХНИЧЕСКАЯ РЕАЛЬНОСТЬ""}, ""image_id"": {""en"": ""/uploads/information_video/our-technical-reality.png"", ""ru"": ""/uploads/information_video/our-technical-reality.png""}, ""description"": {""en"": ""<p>We already have all the necessary technologies for the transition to a new economic model</p>"", ""ru"": ""<p>У нас уже есть все необходимые технологии для перехода к новой экономической модели</p>""}, ""about_author"": {""en"": ""<p>Peter Joseph is a musician, movie director, founder, and actual head of one of the world&#39;s largest informal organizations &quot;Zeitgeist&quot;</p>"", ""ru"": ""<p>Питер Джозеф &ndash; музыкант, кинорежиссёр и основатель,а также действующий лидер одной из самых крупных в мире неформальных организаций &laquo;Дух времени&raquo;</p>""}, ""duration_time"": {""en"": ""49:47"", ""ru"": ""48:37""}}",4,,3,2018-12-18 00:43:09,2018-12-18 00:43:09
43,"{""link"": {""en"": ""https://www.youtube.com/watch?v=77wGCsVe2Ik"", ""ru"": ""https://www.youtube.com/watch?v=7ABkWIKP3pE""}, ""title"": {""en"": ""DOUGLAS MALLETTE"", ""ru"": ""ВЫСТУПЛЕНИЕ ДУГЛАСА МАЛЛЕТТА""}, ""image_id"": {""en"": ""/uploads/information_video/douglas-mallette.png"", ""ru"": ""/uploads/information_video/douglas-mallette.png""}, ""description"": {""en"": ""<p>Science, Engineering and Technology for Human Concern - Blindern, in Oslo, Norway</p>"", ""ru"": ""<p>Глобальная устойчивость: наука, инженерная мысль и технологии на благо человека</p>""}, ""about_author"": {""en"": ""<p>&laquo;Zeitgeist&raquo; activist</p>"", ""ru"": ""<p>Активист движения &laquo;Дух Времени&raquo;</p>""}, ""duration_time"": {""en"": ""1:21:33"", ""ru"": ""1:21:51""}}",4,,5,2018-12-18 00:46:43,2018-12-18 00:46:43
44,"{""link"": {""en"": ""https://www.youtube.com/watch?v=mh45igK4Esw"", ""ru"": ""https://www.youtube.com/watch?v=_esfyjN7JIc""}, ""title"": {""en"": ""ELON MUSK: HOW I BECAME THE REAL 'IRON MAN'"", ""ru"": ""Илон Маск, как я стал настоящим \""Железным Человеком\""""}, ""image_id"": {""en"": ""/uploads/information_video/elon-musk-how-i-became-the-real-iron-man.png"", ""ru"": ""/uploads/information_video/elon-musk-how-i-became-the-real-iron-man.png""}, ""description"": {""en"": ""<p>Incredible dreams that came into reality</p>"", ""ru"": ""<p>Невероятные мечты, воплощенные в реальность</p>""}, ""about_author"": {""en"": null, ""ru"": null}, ""duration_time"": {""en"": ""44:59"", ""ru"": ""44:32""}}",4,,6,2018-12-18 00:50:26,2018-12-20 14:56:36
45,"{""link"": {""en"": ""https://www.youtube.com/watch?v=OivMlWXtWpY"", ""ru"": ""https://www.youtube.com/watch?v=aw4KVzyfQpI""}, ""title"": {""en"": ""The salt of the earth"", ""ru"": ""Соль Земли""}, ""image_id"": {""en"": ""/uploads/information_video/the-salt-of-the-earth.png"", ""ru"": ""/uploads/information_video/sol-zemli.png""}, ""description"": {""en"": ""<p>The life and work of photographer Sebasti&atilde;o Salgado, who has spent forty years documenting deprived societies in hidden corners of the world.</p>"", ""ru"": ""<p>Фильм о человеке познавшем самые низкие человеческие качества, но нашедшем силы показать всему человечеству альтернативный путь.</p>""}, ""about_author"": {""en"": ""<p>Documentary by Wim Wenders and Juliano Ribeiro Salgado</p>"", ""ru"": ""<p>Документальный фильм Вима Вендерса и Жулиану Рибейру Сальгаду</p>""}, ""duration_time"": {""en"": ""1:50:17"", ""ru"": ""1:50:17""}}",4,,2,2018-12-19 20:14:43,2018-12-19 20:26:10
46,"{""link"": {""en"": ""https://www.youtube.com/watch?v=p98KAEif3bI"", ""ru"": ""https://www.youtube.com/watch?v=7Vhla3AYejQ""}, ""title"": {""en"": ""The Butterfly Circus"", ""ru"": ""Цирк бабочек""}, ""image_id"": {""en"": ""/uploads/information_video/the-butterfly-circus.png"", ""ru"": ""/uploads/information_video/the-butterfly-circus.png""}, ""description"": {""en"": ""<p>Each person independently decides who he really is.</p>"", ""ru"": ""<p>Каждый человек самостоятельно решает кем он является на самом деле</p>""}, ""about_author"": {""en"": ""<p>by Joshua Weigel</p>"", ""ru"": ""<p>от режиссёра Джошуа Вайгеля</p>""}, ""duration_time"": {""en"": ""22:35"", ""ru"": ""22:35""}}",4,,4,2018-12-20 15:17:38,2018-12-20 15:17:38
47,"{""link"": {""en"": ""https://www.youtube.com/watch?v=HCeiqKsgN4g&has_verified=1"", ""ru"": ""https://www.youtube.com/watch?v=k-phF25NrHA&t=21s""}, ""title"": {""en"": ""Where to Invade Next"", ""ru"": ""Куда бы еще вторгнуться""}, ""image_id"": {""en"": ""/uploads/information_video/where-to-invade-next.png"", ""ru"": ""/uploads/information_video/kuda-by-eshche-vtorgnutsya.png""}, ""description"": {""en"": ""<p>Solutions already exist, we can only use them!</p>"", ""ru"": ""<p>Решения уже существуют, нам остается только воспользоваться ими!</p>""}, ""about_author"": {""en"": ""<p>by Michael Moore</p>"", ""ru"": ""<p>документальный фильм кинорежиссёра-документалиста Майкла Мура</p>""}, ""duration_time"": {""en"": ""2:00:31"", ""ru"": ""2:00:18""}}",4,,7,2018-12-20 15:39:59,2018-12-20 15:39:59
